"eventID","m1","m2","m3","x1","x2","x3","y1","y2","y3","tEnd","x1[tEnd]","x2[tEnd]","x3[tEnd]","y1[tEnd]","y2[tEnd]","y3[tEnd]"
101,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,0.,-1.9923297437546172,1.2476233075942909,4.558351750247336,1.2628481469502042,-1.5714022857157586,4.985244165194343
102,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,0.5882352352941177,-2.0418162893023326,1.231508601189105,4.527594986062376,1.3558890336322036,-1.5033925774253798,4.943235601932165
103,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,1.1764704705882354,-2.1856711706452328,1.1859515334659145,4.433315845177135,1.6314446025865763,-1.2985414152553862,4.815614591689868
104,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,1.764705705882353,-2.4109658147968918,1.1195266363924459,4.268998033262143,2.07913834202898,-0.9535028552447103,4.597161887074603
105,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,2.352940941176471,-2.6988751090429277,1.0479509213759541,4.021705439425122,2.682368950340925,-0.4594143058336095,4.277275357531832
106,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,2.9411761764705884,-3.028332809807791,0.9998337631729405,3.666274570805465,3.418378263009276,0.20535868535408947,3.834557561752972
107,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,3.529411411764706,-3.381014119250523,1.0431841219484699,3.1411023942036995,4.257402265971236,1.09817112767041,3.2166399656090654
108,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,4.117646647058824,-3.747116547835497,1.6727123933154233,1.9920356193929298,5.160379110552255,2.4438070727755554,2.2182802215366766
109,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,4.705881882352942,-4.100600835231332,1.853384425915168,1.1812307881919326,6.071900629226515,1.0701247663692468,3.7688914519458323
110,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,5.294117117647059,-4.38558888450979,1.320479023716696,0.9610825541248147,6.97281595754995,0.3626208582445001,4.742370961671166
111,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,5.882352352941177,-4.583041474105776,0.7473231863386339,0.7166389533115096,7.86287186975817,-0.07935351161677266,5.506601161237535
112,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,6.470587588235295,-4.683711733553335,0.16176594931815455,0.4267516774598657,8.735921866082402,-0.3576732553859739,6.155319171318828
113,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,7.058822823529412,-4.680231149899894,-0.42747640484205346,0.08593869375364861,9.581219577315494,-0.5144066888099471,6.729062450180387
114,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,7.6470580588235295,-4.56498790054286,-1.0164189666137562,-0.3085434366283197,10.382953962260958,-0.5720826151436917,7.252685148812313
115,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,8.235293294117648,-4.329542754537598,-1.6028847913487678,-0.7590117273111563,11.118069994245188,-0.5443953514421526,7.746079738356085
116,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,8.823528529411766,-3.9652989460698755,-2.1855776796177633,-1.2675965242389526,11.751660625898571,-0.44029600347594705,8.229700531294665
117,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,9.411763764705883,-3.467155977911299,-2.7637129456525997,-1.8349385717959892,12.227762732942832,-0.26593165920910633,8.72988642710873
118,5,12,13,-1.9923297437546172,1.2628481469502042,1.2476233075942909,-1.5714022857157586,4.558351750247336,4.985244165194343,9.999999,-2.8475041607025653,-3.3368370866339774,-2.4547826752548856,12.450747407448715,-0.025751685640388173,9.287083368238081
201,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,0.,-1.2181119732862857,0.813920241865405,4.968912021048721,1.733133854548606,-1.8167800054368044,3.5742136927666155
202,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,0.5882352352941177,-1.2275038845346598,0.8181968944150446,4.921340932000336,1.8557478880542924,-1.733374315200614,3.5326436530173764
203,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,1.1764704705882354,-1.249568669424311,0.8350289937065587,4.774683374441196,2.2179420190298305,-1.481985691527071,3.4060197142891036
204,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,1.764705705882353,-1.2668675795228548,0.8774583460529285,4.51577080207783,2.8028381917516088,-1.0573916014732931,3.1879209305586467
205,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,2.352940941176471,-1.2538422227354655,0.9729318192717876,4.116616845147467,3.581535828979337,-0.44388886037485414,2.8640985677433997
206,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,2.9411761764705884,-1.1855919475987857,1.1881364316699148,3.5122825815278818,4.510110611590592,0.4053944555410659,2.3972386736643423
207,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,3.529411411764706,-1.0606338299233575,1.9913206721428456,2.27115697548739,5.528298075307512,1.7131956228909984,1.5955216437374493
208,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,4.117646647058824,-0.8907591623748079,1.608728604302526,2.0405102537734687,6.542952276296647,0.40690768830436985,3.3073775138172863
209,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,4.705881882352942,-0.6030566462401764,0.9069804478496281,2.0293535051815805,7.470473789244314,-0.0710680406479168,4.3562359105147355
210,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,5.294117117647059,-0.1549323264264775,0.2530685761862849,1.9010886811195213,8.257242538520511,-0.2961136103476633,5.2791130954446635
211,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,5.882352352941177,0.48626775438118375,-0.3639109096931497,1.6621582123888912,8.807861948892072,-0.3663911116743226,6.19374140764074
212,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,6.470587588235295,1.3468448383691496,-0.9506971774637998,1.3144173736217852,8.848502600650592,-0.3239121693923544,7.2381477551710285
213,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,7.058822823529412,0.5969781336107055,-1.511833592716939,1.5713486125286125,8.103194936958152,-0.19297958773739254,8.539005487011769
214,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,7.6470580588235295,-0.35357343978706035,-2.0496381633189875,1.8942441630227085,9.756375490681014,0.010415877780609721,8.889933145285418
215,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,8.235293294117648,-0.4462327731010924,-2.565012731031358,1.872395040869115,11.223929995636455,0.2751296772362289,9.288142218531137
216,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,8.823528529411766,-0.13856012386157213,-3.058071187016814,1.6809284938109652,12.407204075386018,0.5936916583408077,9.771417307539428
217,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,9.411763764705883,0.42748265994752066,-3.5290052816409334,1.37487256013138,13.252453361360686,0.9611735753423384,10.360612804762551
218,5,12,13,-1.2181119732862857,1.733133854548606,0.813920241865405,-1.8167800054368044,4.968912021048721,3.5742136927666155,9.999999,1.1457926952762294,-3.9782731857625415,0.9961536176206808,13.64997094207017,1.3740714967044532,11.098417477246015
